"id";"title";"description";"product_type";"google_product_category";"link";"image_link";"condition";"availability";"price";"sale_price";"gtin";"brand";"mpn";"item_group_id";"gender";"age_group";"color";"material";"pattern";"size";"energy_efficiency_class";"shipping";"is_bundle";"multipack";"custom_label_0";"custom_label_1";"custom_label_2";"custom_label_3";"custom_label_4";"unit_pricing_measure";"unit_pricing_base_measure"
"840058_900-XXL";"Houdini M's Pace Trail Shorts, True Black, XXL";"Ultralätta herrshorts för trailrunning, med god andningsförmåga och integrerade korta tights. Gjorda av återvunna och återvinningsbara tyger";"Shorts";"Apparel & Accessories > Clothing > Shorts";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840058_900-XXL&url=https://houdinisportswear.com/sv-se/clothing/shorts/ms-pace-trail-shorts-840058?color=840058900";"https://api.houdinisportswear.com/_images/0bdc8cb6-0461-4d59-9e3c-dfc52ae1c21a/Ms-Pace-Trail-Shorts_True-Black_840058_900_SET_3551.jpeg";"New";"in_stock";"1400 SEK";;"7322710705369";"Houdini";"840058_900-XXL";"840058";"male";"Vuxen";"True Black";;;"XXL";;;;;;;;;;;
"840058_900-XS";"Houdini M's Pace Trail Shorts, True Black, XS";"Ultralätta herrshorts för trailrunning, med god andningsförmåga och integrerade korta tights. Gjorda av återvunna och återvinningsbara tyger";"Shorts";"Apparel & Accessories > Clothing > Shorts";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840058_900-XS&url=https://houdinisportswear.com/sv-se/clothing/shorts/ms-pace-trail-shorts-840058?color=840058900";"https://api.houdinisportswear.com/_images/0bdc8cb6-0461-4d59-9e3c-dfc52ae1c21a/Ms-Pace-Trail-Shorts_True-Black_840058_900_SET_3551.jpeg";"New";"in_stock";"1400 SEK";;"7322710705314";"Houdini";"840058_900-XS";"840058";"male";"Vuxen";"True Black";;;"XS";;;;;;;;;;;
"840058_F23-L";"Houdini M's Pace Trail Shorts, Be the Light Green, L";"Ultralätta herrshorts för trailrunning, med god andningsförmåga och integrerade korta tights. Gjorda av återvunna och återvinningsbara tyger";"Shorts";"Apparel & Accessories > Clothing > Shorts";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840058_F23-L&url=https://houdinisportswear.com/sv-se/clothing/shorts/ms-pace-trail-shorts-840058?color=840058F23";"https://api.houdinisportswear.com/_images/5856929b-7fd7-43c7-bdbb-b06335d90a23/Ms-Pace-Trail-Shorts_Be-The-Light-Green_840058_F23_SET_4190.jpeg";"New";"in_stock";"1400 SEK";;"7322710705468";"Houdini";"840058_F23-L";"840058";"male";"Vuxen";"Be the Light Green";;;"L";;;;;;;;;;;
"840058_B17-XS";"Houdini M's Pace Trail Shorts, Big Blue, XS";"Ultralätta herrshorts för trailrunning, med god andningsförmåga och integrerade korta tights. Gjorda av återvunna och återvinningsbara tyger";"Shorts";"Apparel & Accessories > Clothing > Shorts";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840058_B17-XS&url=https://houdinisportswear.com/sv-se/clothing/shorts/ms-pace-trail-shorts-840058?color=840058B17";"https://api.houdinisportswear.com/_images/f6652336-e71c-4126-a7f0-83aef12c67d1/Ms-Pace-Trail-Shorts_Big-Blue_840058_B17_SET_3832.jpeg";"New";"in_stock";"1400 SEK";;"7322710705376";"Houdini";"840058_B17-XS";"840058";"male";"Vuxen";"Big Blue";;;"XS";;;;;;;;;;;
"840058_F23-XL";"Houdini M's Pace Trail Shorts, Be the Light Green, XL";"Ultralätta herrshorts för trailrunning, med god andningsförmåga och integrerade korta tights. Gjorda av återvunna och återvinningsbara tyger";"Shorts";"Apparel & Accessories > Clothing > Shorts";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840058_F23-XL&url=https://houdinisportswear.com/sv-se/clothing/shorts/ms-pace-trail-shorts-840058?color=840058F23";"https://api.houdinisportswear.com/_images/5856929b-7fd7-43c7-bdbb-b06335d90a23/Ms-Pace-Trail-Shorts_Be-The-Light-Green_840058_F23_SET_4190.jpeg";"New";"in_stock";"1400 SEK";;"7322710705475";"Houdini";"840058_F23-XL";"840058";"male";"Vuxen";"Be the Light Green";;;"XL";;;;;;;;;;;
"840058_B17-M";"Houdini M's Pace Trail Shorts, Big Blue, M";"Ultralätta herrshorts för trailrunning, med god andningsförmåga och integrerade korta tights. Gjorda av återvunna och återvinningsbara tyger";"Shorts";"Apparel & Accessories > Clothing > Shorts";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840058_B17-M&url=https://houdinisportswear.com/sv-se/clothing/shorts/ms-pace-trail-shorts-840058?color=840058B17";"https://api.houdinisportswear.com/_images/f6652336-e71c-4126-a7f0-83aef12c67d1/Ms-Pace-Trail-Shorts_Big-Blue_840058_B17_SET_3832.jpeg";"New";"out_of_stock";"1400 SEK";;"7322710705390";"Houdini";"840058_B17-M";"840058";"male";"Vuxen";"Big Blue";;;"M";;;;;;;;;;;
"810022_B12-XL";"Houdini M's Five to Nine Jacket, Morning Haze, XL";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_B12-XL&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022B12";"https://api.houdinisportswear.com/_images/9b20e2c0-044e-43dc-8d3e-58f05f467c03/Ms-Five-to-Nine-Jacket_Morning-Haze_810022_B30_SET_c_low.jpg";"New";"in_stock";"5000 SEK";;"7322710667759";"Houdini";"810022_B12-XL";"810022";"male";"Vuxen";"Morning Haze";;;"XL";;;;;;;;;;;
"810022_241-S";"Houdini M's Five to Nine Jacket, Tribe Blue, S";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_241-S&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022241";"https://api.houdinisportswear.com/_images/0d352d52-0056-4806-b9db-d08523d2c1e5/Ms-Five-to-Nine-Jacket_Tribe-Blue_810022_241_SET_3519.jpeg";"New";"out_of_stock";"5000 SEK";;"7322710702740";"Houdini";"810022_241-S";"810022";"male";"Vuxen";"Tribe Blue";;;"S";;;;;;;;;;;
"810022_241-XS";"Houdini M's Five to Nine Jacket, Tribe Blue, XS";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_241-XS&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022241";"https://api.houdinisportswear.com/_images/0d352d52-0056-4806-b9db-d08523d2c1e5/Ms-Five-to-Nine-Jacket_Tribe-Blue_810022_241_SET_3519.jpeg";"New";"out_of_stock";"5000 SEK";;"7322710702733";"Houdini";"810022_241-XS";"810022";"male";"Vuxen";"Tribe Blue";;;"XS";;;;;;;;;;;
"810022_900-M";"Houdini M's Five to Nine Jacket, True Black, M";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_900-M&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022900";"https://api.houdinisportswear.com/_images/847d4b35-3baf-43d5-b7bc-da6c46302ca1/Ms-Five-to-Nine-Jacket_True-Black_810022_900_SET_7104_c_low.jpg";"New";"in_stock";"5000 SEK";;"7322710667674";"Houdini";"810022_900-M";"810022";"male";"Vuxen";"True Black";;;"M";;;;;;;;;;;
"810022_241-XL";"Houdini M's Five to Nine Jacket, Tribe Blue, XL";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_241-XL&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022241";"https://api.houdinisportswear.com/_images/0d352d52-0056-4806-b9db-d08523d2c1e5/Ms-Five-to-Nine-Jacket_Tribe-Blue_810022_241_SET_3519.jpeg";"New";"in_stock";"5000 SEK";;"7322710702771";"Houdini";"810022_241-XL";"810022";"male";"Vuxen";"Tribe Blue";;;"XL";;;;;;;;;;;
"810022_B17-S";"Houdini M's Five to Nine Jacket, Big Blue, S";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_B17-S&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022B17";"https://api.houdinisportswear.com/_images/05220656-0363-4da8-8c61-730d88b16583/Ms-Five-to-Nine-Jacket_Big-Blue_810022_B17_SET_4943_c_low.jpeg";"New";"in_stock";"5000 SEK";;"7322710667780";"Houdini";"810022_B17-S";"810022";"male";"Vuxen";"Big Blue";;;"S";;;;;;;;;;;
"810022_900-XXL";"Houdini M's Five to Nine Jacket, True Black, XXL";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_900-XXL&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022900";"https://api.houdinisportswear.com/_images/847d4b35-3baf-43d5-b7bc-da6c46302ca1/Ms-Five-to-Nine-Jacket_True-Black_810022_900_SET_7104_c_low.jpg";"New";"in_stock";"5000 SEK";;"7322710667704";"Houdini";"810022_900-XXL";"810022";"male";"Vuxen";"True Black";;;"XXL";;;;;;;;;;;
"810022_B12-M";"Houdini M's Five to Nine Jacket, Morning Haze, M";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_B12-M&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022B12";"https://api.houdinisportswear.com/_images/9b20e2c0-044e-43dc-8d3e-58f05f467c03/Ms-Five-to-Nine-Jacket_Morning-Haze_810022_B30_SET_c_low.jpg";"New";"out_of_stock";"5000 SEK";;"7322710667735";"Houdini";"810022_B12-M";"810022";"male";"Vuxen";"Morning Haze";;;"M";;;;;;;;;;;
"810022_B12-XS";"Houdini M's Five to Nine Jacket, Morning Haze, XS";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_B12-XS&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022B12";"https://api.houdinisportswear.com/_images/9b20e2c0-044e-43dc-8d3e-58f05f467c03/Ms-Five-to-Nine-Jacket_Morning-Haze_810022_B30_SET_c_low.jpg";"New";"in_stock";"5000 SEK";;"7322710667711";"Houdini";"810022_B12-XS";"810022";"male";"Vuxen";"Morning Haze";;;"XS";;;;;;;;;;;
"810022_B12-XXL";"Houdini M's Five to Nine Jacket, Morning Haze, XXL";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_B12-XXL&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022B12";"https://api.houdinisportswear.com/_images/9b20e2c0-044e-43dc-8d3e-58f05f467c03/Ms-Five-to-Nine-Jacket_Morning-Haze_810022_B30_SET_c_low.jpg";"New";"in_stock";"5000 SEK";;"7322710667766";"Houdini";"810022_B12-XXL";"810022";"male";"Vuxen";"Morning Haze";;;"XXL";;;;;;;;;;;
"810022_900-L";"Houdini M's Five to Nine Jacket, True Black, L";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_900-L&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022900";"https://api.houdinisportswear.com/_images/847d4b35-3baf-43d5-b7bc-da6c46302ca1/Ms-Five-to-Nine-Jacket_True-Black_810022_900_SET_7104_c_low.jpg";"New";"in_stock";"5000 SEK";;"7322710667681";"Houdini";"810022_900-L";"810022";"male";"Vuxen";"True Black";;;"L";;;;;;;;;;;
"810022_900-S";"Houdini M's Five to Nine Jacket, True Black, S";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_900-S&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022900";"https://api.houdinisportswear.com/_images/847d4b35-3baf-43d5-b7bc-da6c46302ca1/Ms-Five-to-Nine-Jacket_True-Black_810022_900_SET_7104_c_low.jpg";"New";"in_stock";"5000 SEK";;"7322710667667";"Houdini";"810022_900-S";"810022";"male";"Vuxen";"True Black";;;"S";;;;;;;;;;;
"810022_900-XL";"Houdini M's Five to Nine Jacket, True Black, XL";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_900-XL&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022900";"https://api.houdinisportswear.com/_images/847d4b35-3baf-43d5-b7bc-da6c46302ca1/Ms-Five-to-Nine-Jacket_True-Black_810022_900_SET_7104_c_low.jpg";"New";"in_stock";"5000 SEK";;"7322710667698";"Houdini";"810022_900-XL";"810022";"male";"Vuxen";"True Black";;;"XL";;;;;;;;;;;
"810022_241-M";"Houdini M's Five to Nine Jacket, Tribe Blue, M";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_241-M&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022241";"https://api.houdinisportswear.com/_images/0d352d52-0056-4806-b9db-d08523d2c1e5/Ms-Five-to-Nine-Jacket_Tribe-Blue_810022_241_SET_3519.jpeg";"New";"out_of_stock";"5000 SEK";;"7322710702757";"Houdini";"810022_241-M";"810022";"male";"Vuxen";"Tribe Blue";;;"M";;;;;;;;;;;
"810022_241-XXL";"Houdini M's Five to Nine Jacket, Tribe Blue, XXL";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_241-XXL&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022241";"https://api.houdinisportswear.com/_images/0d352d52-0056-4806-b9db-d08523d2c1e5/Ms-Five-to-Nine-Jacket_Tribe-Blue_810022_241_SET_3519.jpeg";"New";"out_of_stock";"5000 SEK";;"7322710702788";"Houdini";"810022_241-XXL";"810022";"male";"Vuxen";"Tribe Blue";;;"XXL";;;;;;;;;;;
"810022_900-XS";"Houdini M's Five to Nine Jacket, True Black, XS";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_900-XS&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022900";"https://api.houdinisportswear.com/_images/847d4b35-3baf-43d5-b7bc-da6c46302ca1/Ms-Five-to-Nine-Jacket_True-Black_810022_900_SET_7104_c_low.jpg";"New";"in_stock";"5000 SEK";;"7322710667650";"Houdini";"810022_900-XS";"810022";"male";"Vuxen";"True Black";;;"XS";;;;;;;;;;;
"810022_B12-L";"Houdini M's Five to Nine Jacket, Morning Haze, L";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_B12-L&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022B12";"https://api.houdinisportswear.com/_images/9b20e2c0-044e-43dc-8d3e-58f05f467c03/Ms-Five-to-Nine-Jacket_Morning-Haze_810022_B30_SET_c_low.jpg";"New";"out_of_stock";"5000 SEK";;"7322710667742";"Houdini";"810022_B12-L";"810022";"male";"Vuxen";"Morning Haze";;;"L";;;;;;;;;;;
"810022_B12-S";"Houdini M's Five to Nine Jacket, Morning Haze, S";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_B12-S&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022B12";"https://api.houdinisportswear.com/_images/9b20e2c0-044e-43dc-8d3e-58f05f467c03/Ms-Five-to-Nine-Jacket_Morning-Haze_810022_B30_SET_c_low.jpg";"New";"in_stock";"5000 SEK";;"7322710667728";"Houdini";"810022_B12-S";"810022";"male";"Vuxen";"Morning Haze";;;"S";;;;;;;;;;;
"810022_241-L";"Houdini M's Five to Nine Jacket, Tribe Blue, L";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_241-L&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022241";"https://api.houdinisportswear.com/_images/0d352d52-0056-4806-b9db-d08523d2c1e5/Ms-Five-to-Nine-Jacket_Tribe-Blue_810022_241_SET_3519.jpeg";"New";"in_stock";"5000 SEK";;"7322710702764";"Houdini";"810022_241-L";"810022";"male";"Vuxen";"Tribe Blue";;;"L";;;;;;;;;;;
"810022_B17-XS";"Houdini M's Five to Nine Jacket, Big Blue, XS";"Full utrustad, slitstark skaljacka för herr, utformad för alla äventyr året om. Vattentät, ventilerande och helt cirkulär.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=810022_B17-XS&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-five-to-nine-jacket-810022?color=810022B17";"https://api.houdinisportswear.com/_images/05220656-0363-4da8-8c61-730d88b16583/Ms-Five-to-Nine-Jacket_Big-Blue_810022_B17_SET_4943_c_low.jpeg";"New";"in_stock";"5000 SEK";;"7322710667773";"Houdini";"810022_B17-XS";"810022";"male";"Vuxen";"Big Blue";;;"XS";;;;;;;;;;;
"850014_109-ONE";"Houdini Wrap Around M, In Between Green, One Size";"Fleecefilt i Polartec Power Stretch Pro, samma material som vår Houdini-klassiker Power Houdi.  Minimalistisk design som fungerar både under extrema förhållanden och för vardagsbruk.";"Blankets";"Apparel & Accessories > Clothing";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=850014_109-ONE&url=https://houdinisportswear.com/sv-se/clothing/accessories/wrap-around-m-850014?color=850014109";"https://api.houdinisportswear.com/_images/0665a81c-6972-4446-b5c9-10c95d4f380b/Wrap-Around-S-In-Between-Green-One-Size.png";"New";"in_stock";"800 SEK";;"";"Houdini";"850014_109-ONE";"850014";"unisex";"Vuxen";"In Between Green";;;"One Size";;;;;;;;;;;
"850014_B73-ONE";"Houdini Wrap Around M, Sail Away Blue, One Size";"Fleecefilt i Polartec Power Stretch Pro, samma material som vår Houdini-klassiker Power Houdi.  Minimalistisk design som fungerar både under extrema förhållanden och för vardagsbruk.";"Blankets";"Apparel & Accessories > Clothing";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=850014_B73-ONE&url=https://houdinisportswear.com/sv-se/clothing/accessories/wrap-around-m-850014?color=850014B73";"https://api.houdinisportswear.com/_images/70e5963d-153b-4b91-ae02-2e39126ac8e8/Wrap-Around-M-Sail-Away-Blue-One-Size.png";"New";"in_stock";"800 SEK";;"";"Houdini";"850014_B73-ONE";"850014";"unisex";"Vuxen";"Sail Away Blue";;;"One Size";;;;;;;;;;;
"850014_205-ONE";"Houdini Wrap Around M, Breaker Gray, One Size";"Fleecefilt i Polartec Power Stretch Pro, samma material som vår Houdini-klassiker Power Houdi.  Minimalistisk design som fungerar både under extrema förhållanden och för vardagsbruk.";"Blankets";"Apparel & Accessories > Clothing";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=850014_205-ONE&url=https://houdinisportswear.com/sv-se/clothing/accessories/wrap-around-m-850014?color=850014205";"https://api.houdinisportswear.com/_images/c94f390f-841f-4c7b-8204-52a583deb8e9/Ms-Wrap-around-M_Breaker-Gray_850014_205_P_F_5196_c_low.jpg";"New";"in_stock";"800 SEK";;"";"Houdini";"850014_205-ONE";"850014";"unisex";"Vuxen";"Breaker Gray";;;"One Size";;;;;;;;;;;
"850014_229-ONE";"Houdini Wrap Around M, Sugar Snow, One Size";"Fleecefilt i Polartec Power Stretch Pro, samma material som vår Houdini-klassiker Power Houdi.  Minimalistisk design som fungerar både under extrema förhållanden och för vardagsbruk.";"Blankets";"Apparel & Accessories > Clothing";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=850014_229-ONE&url=https://houdinisportswear.com/sv-se/clothing/accessories/wrap-around-m-850014?color=850014229";"https://api.houdinisportswear.com/_images/d18dc2c6-98c2-4829-bdcf-cce14213d872/Ms-Wrap-around-M_Sugar-Snow_850014_229_P_S_5567_c_low.jpg";"New";"in_stock";"800 SEK";;"";"Houdini";"850014_229-ONE";"850014";"unisex";"Vuxen";"Sugar Snow";;;"One Size";;;;;;;;;;;
"850014_B19-ONE";"Houdini Wrap Around M, Purple Heather, One Size";"Fleecefilt i Polartec Power Stretch Pro, samma material som vår Houdini-klassiker Power Houdi.  Minimalistisk design som fungerar både under extrema förhållanden och för vardagsbruk.";"Blankets";"Apparel & Accessories > Clothing";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=850014_B19-ONE&url=https://houdinisportswear.com/sv-se/clothing/accessories/wrap-around-m-850014?color=850014B19";"https://api.houdinisportswear.com/_images/8581f98d-ba7b-4edd-9b32-21e1fc12c5c6/Wrap-Around-M-Purple-Heather-One-Size.png";"New";"in_stock";"800 SEK";;"";"Houdini";"850014_B19-ONE";"850014";"unisex";"Vuxen";"Purple Heather";;;"One Size";;;;;;;;;;;
"850014_106-ONE";"Houdini Wrap Around M, Willow Green, One Size";"Fleecefilt i Polartec Power Stretch Pro, samma material som vår Houdini-klassiker Power Houdi.  Minimalistisk design som fungerar både under extrema förhållanden och för vardagsbruk.";"Blankets";"Apparel & Accessories > Clothing";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=850014_106-ONE&url=https://houdinisportswear.com/sv-se/clothing/accessories/wrap-around-m-850014?color=850014106";"https://api.houdinisportswear.com/_images/7b4fc0fd-e37a-4863-8397-c6b42057bd4d/Wrap-Around-M-Willow-Green-One-Size.png";"New";"in_stock";"800 SEK";;"";"Houdini";"850014_106-ONE";"850014";"unisex";"Vuxen";"Willow Green";;;"One Size";;;;;;;;;;;
"850014_B12-ONE";"Houdini Wrap Around M, Morning Haze, One Size";"Fleecefilt i Polartec Power Stretch Pro, samma material som vår Houdini-klassiker Power Houdi.  Minimalistisk design som fungerar både under extrema förhållanden och för vardagsbruk.";"Blankets";"Apparel & Accessories > Clothing";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=850014_B12-ONE&url=https://houdinisportswear.com/sv-se/clothing/accessories/wrap-around-m-850014?color=850014B12";"https://api.houdinisportswear.com/_images/30ce93f0-0af4-4577-9a6e-7060c27ec933/Wrap-Around-M-Morning-Haze-One-Size.png";"New";"in_stock";"800 SEK";;"";"Houdini";"850014_B12-ONE";"850014";"unisex";"Vuxen";"Morning Haze";;;"One Size";;;;;;;;;;;
"850014_B17-ONE";"Houdini Wrap Around M, Big Blue, One Size";"Fleecefilt i Polartec Power Stretch Pro, samma material som vår Houdini-klassiker Power Houdi.  Minimalistisk design som fungerar både under extrema förhållanden och för vardagsbruk.";"Blankets";"Apparel & Accessories > Clothing";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=850014_B17-ONE&url=https://houdinisportswear.com/sv-se/clothing/accessories/wrap-around-m-850014?color=850014B17";"https://api.houdinisportswear.com/_images/5983f2bc-cdcf-4863-9487-2eca6de27843/Wrap-Around-M-Big-Blue-One-Size.png";"New";"in_stock";"800 SEK";;"";"Houdini";"850014_B17-ONE";"850014";"unisex";"Vuxen";"Big Blue";;;"One Size";;;;;;;;;;;
